booking_id,booking_date,departure_date,advance_booking_days,passenger_name,email,phone,country,city,origin,destination,distance_miles,cabin_class,num_passengers,fare_per_passenger,total_fare,payment_method,payment_status,payment_attempts,booking_channel,bookings_last_24h,ip_address,device_id,device_reuse_count,is_cancelled,cancellation_time_hours,is_frequent_flyer,ff_miles,ff_tier,account_age_days,calculated_risk_score,is_fraud,fraud_flags,rule_based_score,num_flags,rule_based_prediction,ml_anomaly_prediction,ml_anomaly_score,ml_risk_label,final_fraud_score,final_risk_category
BK010862,2024-12-10,2024-12-25 00:00:00,15,Passenger862 Legit469,passenger862.legit469113@icloud.com,+393-352-9021,Singapore,Singapore,Boston,SFO,2704,Premium Economy,4,469.91,1879.63,Points,Success,1,Call Center,2,103.93.248.176,fa312b864af78d28,2,False,,True,29295,Silver,791,0,False,CLEAN,0,0,LOW_RISK,1,-0.4780547171561963,NORMAL,12.96,LOW
BK010863,2025-01-10,2025-02-06 00:00:00,27,Passenger863 Legit126,passenger863.legit126761@outlook.com,+352-165-4412,USA,Los Angeles,Chicago,Miami,1188,Business,3,503.64,1510.92,PayPal,Success,1,Mobile App,2,3.0.153.121,db06c5f039914a59,1,False,,True,99685,Gold,745,0,False,CLEAN,0,0,LOW_RISK,1,-0.48033578255246695,NORMAL,13.26,LOW
BK010864,2024-11-11,2024-12-11 00:00:00,30,Passenger864 Legit856,passenger864.legit856595@yahoo.com,+153-466-2520,Japan,Osaka,Dubai,Mumbai,1200,Economy,3,159.7,479.09,Points,Success,1,Airport Counter,1,126.32.68.224,3c5178848979cc77,1,False,,False,0,,764,0,False,CLEAN,0,0,LOW_RISK,1,-0.4006497789541691,NORMAL,2.75,LOW
BK010865,2024-12-26,2025-01-29 00:00:00,34,Passenger865 Legit607,passenger865.legit607199@gmail.com,+716-641-7127,UK,Birmingham,London,Paris,214,Economy,1,23.88,23.88,Points,Success,1,Mobile App,2,80.166.47.241,3700ff8845c87638,2,False,,False,0,,1024,0,False,CLEAN,0,0,LOW_RISK,1,-0.4100570947152323,NORMAL,3.99,LOW
BK010866,2024-11-02,2024-12-10 00:00:00,38,Passenger866 Legit206,passenger866.legit206562@hotmail.com,+100-146-7641,Germany,Berlin,Singapore,Bangkok,882,Business,4,314.46,1257.83,PayPal,Success,1,Airport Counter,2,46.73.219.211,4a90502914001896,3,False,,False,0,,1657,0,False,CLEAN,0,0,LOW_RISK,1,-0.4656836982697466,NORMAL,11.33,LOW
BK010867,2025-01-30,2025-01-31 00:00:00,1,Passenger867 Fraud369,4198x24@10minutemail.net,+896-443-6490,Singapore,Singapore,LAX,Tokyo,5478,Economy,2,618.86,1237.72,PayPal,Success,1,Website,1,5.131.163.190,18c935514774820c,1,True,26.0,False,0,,7,15,True,SUSPICIOUS_EMAIL,35,1,LOW_RISK,1,-0.4534245446189381,NORMAL,30.71,LOW
BK010868,2024-11-19,2024-12-04 00:00:00,15,Passenger868 Legit857,passenger868.legit857285@gmail.com,+33-427-4802,Canada,Toronto,Orlando,Vegas,2028,Premium Economy,2,401.34,802.69,Credit Card,Success,1,Website,2,142.38.58.195,a46167425939c809,2,False,,True,31484,Silver,574,0,False,CLEAN,0,0,LOW_RISK,1,-0.4253669696691449,NORMAL,6.01,LOW
BK010869,2024-11-24,2025-01-03 00:00:00,40,Passenger869 Legit278,passenger869.legit278816@yahoo.com,+163-349-5164,Singapore,Singapore,Atlanta,Seattle,2182,Business,4,867.04,3468.17,PayPal,Success,1,Airport Counter,1,103.152.226.110,32c3df74e1c6838b,1,False,,False,0,,1060,0,False,CLEAN,0,0,LOW_RISK,1,-0.4535030795971577,NORMAL,9.72,LOW
BK010870,2024-11-07,2024-12-30 00:00:00,53,Passenger870 Legit374,passenger870.legit374254@hotmail.com,+769-564-8758,France,Lyon,LAX,Tokyo,5478,Premium Economy,3,1083.23,3249.68,Points,Success,1,Mobile App,1,51.47.171.177,6d11274f592fc98e,2,False,,False,0,,860,0,False,CLEAN,0,0,LOW_RISK,1,-0.43086816733988276,NORMAL,6.73,LOW
BK010871,2025-01-02,2025-02-26 00:00:00,55,Passenger871 Legit167,passenger871.legit167379@yahoo.com,+894-754-9370,Singapore,Singapore,Dallas,Denver,641,Economy,4,78.84,315.36,Credit Card,Success,1,Mobile App,1,103.81.147.225,47c5087b882482fa,2,False,,False,0,,1653,0,False,CLEAN,0,0,LOW_RISK,1,-0.4596613929899458,NORMAL,10.53,LOW
BK010872,2024-11-27,2025-01-08 00:00:00,42,Passenger872 Legit338,passenger872.legit338706@hotmail.com,+131-880-6555,France,Marseille,Atlanta,Seattle,2182,Premium Economy,2,387.61,775.22,Bank Transfer,Success,1,Call Center,1,51.80.234.222,500edf0a66e48367,3,False,,False,0,,1705,0,False,CLEAN,0,0,LOW_RISK,1,-0.4243900272683669,NORMAL,5.88,LOW
BK010873,2024-12-05,2024-12-25 00:00:00,20,Passenger873 Legit329,passenger873.legit329562@outlook.com,+513-867-8031,India,Delhi,Atlanta,Seattle,2182,Premium Economy,1,402.14,402.14,Credit Card,Success,1,Airport Counter,1,106.39.212.25,913527f7d30874db,1,False,,False,0,,387,0,False,CLEAN,0,0,LOW_RISK,1,-0.41313981060213667,NORMAL,4.39,LOW
BK010874,2025-01-23,2025-02-11 00:00:00,19,Passenger874 Legit900,passenger874.legit90030@yahoo.com,+24-609-4411,Japan,Tokyo,Orlando,Vegas,2028,First Class,2,1233.67,2467.33,Bank Transfer,Success,1,Call Center,2,126.246.9.143,ca618aed408906ed,1,False,,True,59527,Gold,421,0,False,CLEAN,0,0,LOW_RISK,1,-0.4735032264863601,NORMAL,12.36,LOW
BK010875,2024-12-21,2025-01-28 00:00:00,38,Passenger875 Fraud225,6297test36@throwaway.email,+767-692-3694,India,Delhi,Dallas,Denver,641,First Class,2,392.92,785.84,Debit Card,Success,1,Airport Counter,2,125.5.110.102,88f95010bf6419ef,3,True,707.0,True,6776,Bronze,22,30,True,SUSPICIOUS_EMAIL,35,1,LOW_RISK,1,-0.429824228917438,NORMAL,27.6,LOW
BK010876,2025-01-12,2025-02-17 00:00:00,36,Passenger876 Legit835,passenger876.legit835420@hotmail.com,+689-126-7745,UK,Birmingham,Dallas,Denver,641,Premium Economy,2,115.22,230.43,Points,Success,1,Website,0,90.14.58.103,d9055ba0e1b91354,3,False,,False,0,,1677,0,False,CLEAN,0,0,LOW_RISK,1,-0.43192093966657735,NORMAL,6.87,LOW
BK010877,2024-11-11,2024-11-30 00:00:00,19,Passenger877 Legit879,passenger877.legit879279@outlook.com,+221-587-7869,Australia,Sydney,Singapore,Bangkok,882,First Class,2,628.21,1256.43,PayPal,Success,1,Airport Counter,2,2.45.31.245,0c62f09e712982bd,2,False,,True,24375,Bronze,694,0,False,CLEAN,0,0,LOW_RISK,1,-0.4182727580669869,NORMAL,5.07,LOW
BK010878,2024-12-22,2024-12-29 00:00:00,7,Passenger878 Legit193,passenger878.legit193671@icloud.com,+679-773-2360,India,Bangalore,NYC,LHR,3451,Economy,1,478.11,478.11,Debit Card,Success,1,Airport Counter,1,125.60.206.235,e787068025514e87,1,False,,True,15369,Bronze,684,0,False,CLEAN,0,0,LOW_RISK,1,-0.44268905550990745,NORMAL,8.29,LOW
BK010879,2024-11-26,2024-12-19 00:00:00,23,Passenger879 Legit224,passenger879.legit224957@outlook.com,+310-666-5278,Germany,Frankfurt,Sydney,Melbourne,442,Premium Economy,1,76.61,76.61,Debit Card,Success,1,Airport Counter,2,46.248.51.53,2e427d0e6eecc39e,3,False,,True,130973,Gold,382,0,False,CLEAN,0,0,LOW_RISK,1,-0.5016904413914016,NORMAL,16.08,LOW
BK010880,2025-01-03,2025-01-17 00:00:00,14,Passenger880 Legit188,passenger880.legit188802@gmail.com,+597-798-6069,Australia,Sydney,Singapore,Bangkok,882,Economy,2,104.89,209.78,Bank Transfer,Success,1,Airport Counter,2,1.148.47.31,420077993231b45b,3,False,,False,0,,829,0,False,CLEAN,0,0,LOW_RISK,1,-0.4025631363746744,NORMAL,3.0,LOW
BK010881,2025-01-29,2025-01-29 21:00:00,0,Passenger881 Fraud596,passenger881.fraud596523@outlook.com,+503-489-5826,Australia,Melbourne,Tokyo,Seoul,735,First Class,1,428.5,428.5,Credit Card,Success,1,Travel Agent,14,1.127.77.31,7f98480d3d08550e,6,True,16.0,True,5497,Bronze,6,95,True,HIGH_VELOCITY,25,1,LOW_RISK,-1,-0.5938124382911022,ANOMALY,43.23,MEDIUM
BK010882,2025-01-24,2025-02-27 00:00:00,34,Passenger882 Legit520,passenger882.legit52069@hotmail.com,+562-359-6642,Canada,Vancouver,Toronto,Vancouver,2080,Business,2,898.19,1796.37,Debit Card,Success,1,Website,0,147.144.249.185,dda621b7e090c2f7,1,False,,False,0,,1291,0,False,CLEAN,0,0,LOW_RISK,1,-0.4232471157631525,NORMAL,5.73,LOW
BK010883,2025-01-06,2025-02-15 00:00:00,40,Passenger883 Legit728,passenger883.legit728400@icloud.com,+290-618-4619,UAE,Abu Dhabi,Dallas,Denver,641,Economy,1,77.75,77.75,Points,Success,1,Call Center,2,6.106.187.94,a41e7a13e2314a5d,3,False,,True,53295,Gold,1098,0,False,CLEAN,0,0,LOW_RISK,1,-0.45896881644491166,NORMAL,10.44,LOW
BK010884,2024-11-20,2024-12-21 00:00:00,31,Passenger884 Legit188,passenger884.legit188779@outlook.com,+415-475-1424,Singapore,Singapore,Houston,Phoenix,1009,Business,4,422.15,1688.61,Bank Transfer,Success,1,Call Center,0,103.2.193.131,b3e1d680ec636d18,2,False,,True,139204,Gold,1091,0,False,CLEAN,0,0,LOW_RISK,-1,-0.535738532235996,ANOMALY,20.57,LOW
BK010885,2024-11-01,2024-11-08 00:00:00,7,Passenger885 Legit205,passenger885.legit205555@icloud.com,+61-788-5455,Singapore,Singapore,Tokyo,Seoul,735,Economy,4,82.97,331.87,Debit Card,Success,1,Mobile App,2,103.62.179.223,dd62a9b1c9cfc48e,3,False,,True,149759,Gold,483,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5639314665850034,ANOMALY,24.29,LOW
BK010886,2024-12-07,2024-12-14 00:00:00,7,Passenger886 Legit669,passenger886.legit669483@outlook.com,+888-259-9618,Germany,Munich,LAX,Tokyo,5478,Premium Economy,3,1183.23,3549.68,Points,Success,1,Call Center,0,46.137.231.155,615bafe367f20681,1,False,,False,0,,388,0,False,CLEAN,0,0,LOW_RISK,1,-0.4885033475081236,NORMAL,14.34,LOW
BK010887,2025-01-25,2025-02-02 00:00:00,8,Passenger887 Legit352,passenger887.legit352327@hotmail.com,+950-249-3698,UAE,Dubai,Atlanta,Seattle,2182,Premium Economy,1,446.75,446.75,Bank Transfer,Success,1,Airport Counter,0,6.123.14.33,c2b58dd720b8092a,3,True,98.0,True,83669,Gold,389,0,False,CLEAN,0,0,LOW_RISK,1,-0.502896749187965,NORMAL,16.24,LOW
BK010888,2024-12-13,2025-01-04 00:00:00,22,Passenger888 Legit987,passenger888.legit987628@outlook.com,+893-877-3068,India,Mumbai,Dubai,Mumbai,1200,Economy,3,142.04,426.11,Points,Success,1,Airport Counter,0,106.43.114.6,3b279b5cdaadaa65,1,False,,False,0,,1325,0,False,CLEAN,0,0,LOW_RISK,1,-0.4324679307841676,NORMAL,6.94,LOW
BK010889,2024-11-30,2025-01-05 00:00:00,36,Passenger889 Legit125,passenger889.legit125792@gmail.com,+684-249-2594,Germany,Frankfurt,London,Paris,214,Premium Economy,4,37.56,150.25,Debit Card,Success,1,Call Center,2,46.176.252.201,c75bc1d854bdf089,3,False,,False,0,,222,0,False,CLEAN,0,0,LOW_RISK,1,-0.45817068043921216,NORMAL,10.33,LOW
BK010890,2025-01-13,2025-03-08 00:00:00,54,Passenger890 Legit384,passenger890.legit384618@hotmail.com,+581-752-1800,USA,Houston,LAX,Tokyo,5478,Business,3,2303.7,6911.11,Points,Success,1,Travel Agent,0,3.198.169.108,409eecace01afd83,1,False,,False,0,,940,0,False,CLEAN,0,0,LOW_RISK,1,-0.5241932268209772,NORMAL,19.04,LOW
BK010891,2024-12-22,2025-01-18 00:00:00,27,Passenger891 Legit144,passenger891.legit144425@gmail.com,+949-328-7852,Canada,Vancouver,NYC,LHR,3451,Economy,3,445.73,1337.18,Points,Success,1,Website,2,147.99.245.186,43f23041557fc602,3,False,,False,0,,994,0,False,CLEAN,0,0,LOW_RISK,1,-0.4214189892136666,NORMAL,5.49,LOW
BK010892,2025-01-03,2025-01-21 00:00:00,18,Passenger892 Legit408,passenger892.legit408545@outlook.com,+692-288-4938,UAE,Dubai,Houston,Phoenix,1009,Premium Economy,3,172.94,518.83,PayPal,Success,1,Website,1,5.157.56.185,13a02dc32e065021,2,False,,False,0,,1409,0,False,CLEAN,0,0,LOW_RISK,1,-0.4172107931194485,NORMAL,4.93,LOW
BK010893,2024-12-11,2025-01-18 00:00:00,38,Passenger893 Fraud647,9175test49@tempmail.com,+167-384-3695,USA,Houston,Atlanta,Seattle,2182,Business,2,470.55,941.09,Debit Card,Success,4,Call Center,0,3.23.143.6,afdd4e158e9f7dca,3,True,12.0,False,0,,22,70,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL",65,2,MEDIUM_RISK,1,-0.5005682901273353,NORMAL,54.93,MEDIUM
BK010894,2024-11-21,2024-12-04 00:00:00,13,Passenger894 Legit192,passenger894.legit192975@yahoo.com,+615-242-3146,Japan,Osaka,Houston,Phoenix,1009,Economy,3,112.13,336.4,Bank Transfer,Success,1,Mobile App,2,126.207.195.155,77632da1de4370b7,2,False,,False,0,,991,0,False,CLEAN,0,0,LOW_RISK,1,-0.4093521149936032,NORMAL,3.89,LOW
BK010895,2024-12-16,2025-02-09 00:00:00,55,Passenger895 Legit229,passenger895.legit229125@yahoo.com,+601-260-9193,USA,Los Angeles,Sydney,Melbourne,442,Economy,3,56.2,168.59,PayPal,Success,1,Travel Agent,0,3.54.122.165,a47d7d236af2eaae,1,False,,True,132720,Gold,353,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5499028905742076,ANOMALY,22.44,LOW
BK010896,2025-01-22,2025-01-30 00:00:00,8,Passenger896 Legit102,passenger896.legit102596@outlook.com,+441-201-7173,Canada,Montreal,NYC,LAX,2451,Premium Economy,2,508.46,1016.93,Bank Transfer,Success,1,Airport Counter,2,147.181.158.1,99024734e5df5b7d,2,False,,False,0,,472,0,False,CLEAN,0,0,LOW_RISK,1,-0.4054671035578162,NORMAL,3.38,LOW
BK010897,2024-12-15,2025-02-06 00:00:00,53,Passenger897 Legit392,passenger897.legit392761@yahoo.com,+85-494-8679,Australia,Sydney,Singapore,Bangkok,882,First Class,1,521.5,521.5,Bank Transfer,Success,1,Travel Agent,0,1.151.180.51,f293758693f0632d,3,False,,True,26044,Silver,1552,0,False,CLEAN,0,0,LOW_RISK,1,-0.4613006086887329,NORMAL,10.75,LOW
BK010898,2024-12-24,2025-02-14 00:00:00,52,Passenger898 Legit610,passenger898.legit61060@outlook.com,+182-774-8715,Singapore,Singapore,Boston,SFO,2704,First Class,1,1521.01,1521.01,Points,Success,1,Airport Counter,0,103.37.30.40,4d14afe8c004df93,1,True,140.0,False,0,,1462,0,False,CLEAN,0,0,LOW_RISK,1,-0.4511150265244436,NORMAL,9.4,LOW
BK010899,2024-12-20,2025-02-05 00:00:00,47,Passenger899 Legit552,passenger899.legit552210@outlook.com,+252-238-3476,Japan,Osaka,NYC,LAX,2451,Premium Economy,4,413.36,1653.42,PayPal,Success,1,Travel Agent,2,126.188.212.57,8ecfffe9abfe0111,2,False,,True,44904,Silver,1421,0,False,CLEAN,0,0,LOW_RISK,1,-0.48615079649384263,NORMAL,14.03,LOW
BK010900,2024-11-04,2024-12-28 00:00:00,54,Passenger900 Legit122,passenger900.legit122851@outlook.com,+792-351-9812,Australia,Melbourne,NYC,LAX,2451,Premium Economy,2,490.11,980.22,Credit Card,Success,1,Call Center,2,2.194.106.33,b3e73b5d7e8957ad,2,False,,False,0,,708,0,False,CLEAN,0,0,LOW_RISK,1,-0.4044957248356012,NORMAL,3.25,LOW
BK010901,2024-11-26,2024-12-28 00:00:00,32,Passenger901 Fraud774,passenger901.fraud774904@outlook.com,+918-315-9581,Singapore,Singapore,Orlando,Vegas,2028,Premium Economy,1,194.82,194.82,Credit Card,Success,1,Travel Agent,11,2.32.73.125,1ab3c5bb64d4940e,2,False,,False,0,,7,25,True,HIGH_VELOCITY,25,1,LOW_RISK,1,-0.5151997516300659,NORMAL,32.86,LOW
BK010902,2025-01-26,2025-02-27 00:00:00,32,Passenger902 Legit954,passenger902.legit954629@hotmail.com,+421-366-9666,UAE,Abu Dhabi,Atlanta,Seattle,2182,First Class,3,1409.49,4228.47,Debit Card,Success,1,Website,0,6.208.70.81,e56a97b052cee37a,2,False,,False,0,,1037,0,False,CLEAN,0,0,LOW_RISK,1,-0.4410793014995325,NORMAL,8.08,LOW
BK010903,2024-12-13,2024-12-27 00:00:00,14,Passenger903 Legit646,passenger903.legit64656@hotmail.com,+785-229-8328,Canada,Montreal,Tokyo,Seoul,735,First Class,4,420.62,1682.5,Debit Card,Success,1,Airport Counter,0,147.137.70.19,1799f64a81e449d4,3,False,,False,0,,1782,0,False,CLEAN,0,0,LOW_RISK,1,-0.5008368496890643,NORMAL,15.96,LOW
BK010904,2024-11-19,2025-01-15 00:00:00,57,Passenger904 Legit104,passenger904.legit104915@hotmail.com,+473-663-1102,Australia,Melbourne,LAX,Tokyo,5478,Business,3,2350.21,7050.62,Points,Success,1,Airport Counter,1,1.234.12.53,c736b8fa4473271d,3,False,,True,81704,Gold,1107,0,False,CLEAN,0,0,LOW_RISK,-1,-0.583338499404682,ANOMALY,26.85,LOW
BK010905,2024-12-02,2024-12-21 00:00:00,19,Passenger905 Legit961,passenger905.legit961711@gmail.com,+949-681-5419,Japan,Tokyo,LAX,Tokyo,5478,Business,1,2199.52,2199.52,Bank Transfer,Success,1,Travel Agent,0,126.112.71.218,61705d0d00d1dae9,3,False,,True,22658,Bronze,463,0,False,CLEAN,0,0,LOW_RISK,1,-0.4757185619962814,NORMAL,12.65,LOW
BK010906,2024-11-04,2025-01-02 00:00:00,59,Passenger906 Legit945,passenger906.legit945300@icloud.com,+941-374-3072,USA,Miami,LAX,Tokyo,5478,First Class,3,3720.56,11161.68,Points,Success,1,Travel Agent,2,50.11.85.241,84227c0eff3f22e6,3,False,,False,0,,1695,0,False,CLEAN,0,0,LOW_RISK,-1,-0.6213283813320589,ANOMALY,31.86,LOW
BK010907,2024-12-19,2024-12-26 00:00:00,7,Passenger907 Legit814,passenger907.legit814622@outlook.com,+913-545-3180,UAE,Abu Dhabi,Chicago,Miami,1188,Economy,3,167.53,502.6,PayPal,Success,1,Mobile App,1,6.47.110.96,4215b3f91a95f52d,3,False,,False,0,,338,0,False,CLEAN,0,0,LOW_RISK,1,-0.44072689361895895,NORMAL,8.03,LOW
BK010908,2024-12-21,2024-12-21 13:00:00,0,Passenger908 Fraud439,passenger908.fraud439726@gmail.com,+554-998-1799,Germany,Frankfurt,Dallas,Denver,641,Premium Economy,1,56.7,56.7,Credit Card,Success,6,Airport Counter,15,5.52.140.132,c451f8035ac9040b,14,True,23.0,False,0,,6,100,True,"MULTIPLE_PAYMENT_FAILS,HIGH_VELOCITY,DEVICE_ABUSE",75,3,HIGH_RISK,-1,-0.6554545599995414,ANOMALY,81.36,CRITICAL
BK010909,2024-11-14,2024-12-18 00:00:00,34,Passenger909 Fraud754,2802temp58@guerrillamail.com,+37-193-1609,UAE,Abu Dhabi,NYC,LAX,2451,Premium Economy,2,484.03,968.05,Bank Transfer,Success,1,Travel Agent,10,6.217.216.29,a9d1160fc0294525,2,False,,False,0,,23,55,True,"SUSPICIOUS_EMAIL,HIGH_VELOCITY",60,2,MEDIUM_RISK,1,-0.4974662602063123,NORMAL,51.52,MEDIUM
BK010910,2024-11-26,2024-12-13 00:00:00,17,Passenger910 Legit306,passenger910.legit306488@gmail.com,+737-428-1460,Singapore,Singapore,London,Paris,214,Business,2,78.0,156.0,PayPal,Success,1,Travel Agent,1,103.76.189.64,1b43ec47e8e6acc0,1,False,,False,0,,1395,0,False,CLEAN,0,0,LOW_RISK,1,-0.4105317991116458,NORMAL,4.05,LOW
BK010911,2024-12-07,2024-12-24 00:00:00,17,Passenger911 Legit621,passenger911.legit621676@yahoo.com,+97-579-8896,Singapore,Singapore,LAX,Tokyo,5478,Business,1,1814.24,1814.24,PayPal,Success,1,Airport Counter,1,103.2.103.2,f4f39c3cb29cc64b,3,False,,True,126117,Gold,546,0,False,CLEAN,0,0,LOW_RISK,1,-0.5178980139444913,NORMAL,18.21,LOW
BK010912,2025-01-15,2025-02-26 00:00:00,42,Passenger912 Legit493,passenger912.legit493325@gmail.com,+654-479-2003,Australia,Melbourne,Boston,SFO,2704,Premium Economy,3,456.41,1369.24,Points,Success,1,Mobile App,0,2.97.3.138,70d51eb2d1223add,3,False,,True,7090,Bronze,1488,0,False,CLEAN,0,0,LOW_RISK,1,-0.4469573939862193,NORMAL,8.86,LOW
BK010913,2025-01-11,2025-03-04 00:00:00,52,Passenger913 Legit948,passenger913.legit948813@hotmail.com,+481-566-2899,Canada,Vancouver,Chicago,Miami,1188,Economy,3,134.3,402.9,Debit Card,Success,1,Mobile App,0,142.4.226.233,3011d5d4f6cddcfc,1,True,168.0,False,0,,750,0,False,CLEAN,0,0,LOW_RISK,1,-0.4279741043093524,NORMAL,6.35,LOW
BK010914,2024-12-08,2025-01-21 00:00:00,44,Passenger914 Fraud402,passenger914.fraud402496@hotmail.com,+481-196-7999,USA,Chicago,London,Paris,214,Economy,2,10.51,21.03,Points,Success,1,Travel Agent,14,50.120.99.74,7f595bb6982dcf0a,5,False,,True,4612,Bronze,30,25,True,"HIGH_VELOCITY,SUSPICIOUS_DISCOUNT",45,2,MEDIUM_RISK,-1,-0.5830663383935901,ANOMALY,53.81,MEDIUM
BK010915,2025-01-27,2025-02-09 00:00:00,13,Passenger915 Fraud790,passenger915.fraud790187@yahoo.com,+858-190-2244,Japan,Tokyo,Boston,SFO,2704,Business,1,1081.52,1081.52,Bank Transfer,Success,1,Travel Agent,6,80.168.19.191,02c282ed34f4d870,7,True,10.0,False,0,,0,80,True,"HIGH_VELOCITY,QUICK_CANCEL",55,2,MEDIUM_RISK,-1,-0.5330355607955999,ANOMALY,53.21,MEDIUM
BK010916,2024-12-15,2025-01-26 00:00:00,42,Passenger916 Legit237,passenger916.legit237214@outlook.com,+865-579-6509,France,Marseille,Boston,SFO,2704,First Class,2,1567.56,3135.12,PayPal,Success,1,Travel Agent,0,51.55.145.147,29ced849f2b519fd,2,False,,False,0,,967,0,False,CLEAN,0,0,LOW_RISK,1,-0.4319193105515304,NORMAL,6.87,LOW
BK010917,2024-12-23,2025-02-08 00:00:00,47,Passenger917 Legit827,passenger917.legit827696@yahoo.com,+832-259-1375,Singapore,Singapore,Orlando,Vegas,2028,Premium Economy,1,431.74,431.74,Bank Transfer,Success,1,Call Center,0,103.158.201.138,83488e90f12993bf,2,False,,False,0,,520,0,False,CLEAN,0,0,LOW_RISK,1,-0.41138242225887817,NORMAL,4.16,LOW
BK010918,2024-11-17,2024-12-12 00:00:00,25,Passenger918 Legit610,passenger918.legit610831@gmail.com,+706-852-3314,USA,New York,London,Paris,214,Economy,4,28.23,112.91,Credit Card,Success,1,Website,2,3.173.143.54,7a41196a10b7d74e,1,False,,True,58193,Gold,1674,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5310805585725634,ANOMALY,19.95,LOW
BK010919,2024-11-26,2024-12-17 00:00:00,21,Passenger919 Fraud760,4289x12@tempmail.com,+59-839-1617,Singapore,Singapore,Dubai,Mumbai,1200,Economy,1,62.35,62.35,Credit Card,Success,1,Mobile App,0,106.171.92.160,b7b5ed7404c5ec5c,12,True,17.0,False,0,,20,65,True,"SUSPICIOUS_EMAIL,DEVICE_ABUSE,SUSPICIOUS_DISCOUNT",75,3,HIGH_RISK,1,-0.5209856604851757,NORMAL,63.62,HIGH
BK010920,2024-12-02,2025-01-27 00:00:00,56,Passenger920 Legit534,passenger920.legit534175@icloud.com,+939-758-1405,Singapore,Singapore,NYC,LHR,3451,Economy,2,495.09,990.17,Bank Transfer,Success,1,Travel Agent,2,103.234.1.224,1393d34ac3031eba,3,False,,False,0,,360,0,False,CLEAN,0,0,LOW_RISK,1,-0.4207144193300233,NORMAL,5.39,LOW
BK010921,2025-01-10,2025-02-23 00:00:00,44,Passenger921 Fraud457,passenger921.fraud457444@hotmail.com,+953-307-8337,Australia,Sydney,London,Paris,214,Business,1,36.62,36.62,Credit Card,Success,1,Travel Agent,2,1.53.207.208,dd0aa7b85f1450b2,3,False,,False,0,,27,0,True,SUSPICIOUS_DISCOUNT,20,1,LOW_RISK,1,-0.43883656201064913,NORMAL,19.78,LOW
BK010922,2025-01-09,2025-03-08 00:00:00,58,Passenger922 Legit773,passenger922.legit773950@yahoo.com,+443-657-9617,Australia,Melbourne,Orlando,Vegas,2028,Business,1,676.3,676.3,Bank Transfer,Success,1,Mobile App,2,1.94.217.111,09127cada8cf86ba,2,False,,False,0,,202,0,False,CLEAN,0,0,LOW_RISK,1,-0.4436054715486073,NORMAL,8.41,LOW
BK010923,2024-12-28,2025-02-14 00:00:00,48,Passenger923 Legit804,passenger923.legit804973@hotmail.com,+837-432-3769,Singapore,Singapore,Chicago,Miami,1188,Premium Economy,1,222.21,222.21,Points,Success,1,Website,0,103.174.244.123,b08d238e79001a8c,1,False,,False,0,,1195,0,False,CLEAN,0,0,LOW_RISK,1,-0.41530780033710957,NORMAL,4.68,LOW
BK010924,2024-11-25,2025-01-06 00:00:00,42,Passenger924 Legit125,passenger924.legit125325@gmail.com,+947-174-5766,UAE,Dubai,Orlando,Vegas,2028,Economy,4,227.01,908.03,Bank Transfer,Success,1,Mobile App,2,6.202.179.206,1f8b339840bb095e,3,False,,True,34923,Silver,811,0,False,CLEAN,0,0,LOW_RISK,1,-0.46591376408604657,NORMAL,11.36,LOW
BK010925,2025-01-23,2025-02-22 00:00:00,30,Passenger925 Legit140,passenger925.legit140736@icloud.com,+189-368-5419,USA,New York,NYC,LAX,2451,Premium Economy,4,471.34,1885.34,Bank Transfer,Success,1,Website,0,3.9.63.27,07b6c1ea590ecab4,1,False,,True,137953,Gold,981,0,False,CLEAN,0,0,LOW_RISK,-1,-0.548062708501374,ANOMALY,22.19,LOW
BK010926,2024-12-06,2024-12-23 00:00:00,17,Passenger926 Legit136,passenger926.legit136412@icloud.com,+353-252-3968,France,Paris,Houston,Phoenix,1009,Premium Economy,2,209.82,419.65,Bank Transfer,Success,1,Travel Agent,0,51.6.255.164,c4a349070f0acffd,1,False,,False,0,,1788,0,False,CLEAN,0,0,LOW_RISK,1,-0.43945589300400756,NORMAL,7.87,LOW
BK010927,2025-01-30,2025-03-05 00:00:00,34,Passenger927 Legit494,passenger927.legit494719@icloud.com,+463-472-4919,Canada,Vancouver,London,Paris,214,First Class,3,153.85,461.56,PayPal,Success,1,Travel Agent,2,147.208.253.66,93997ef8badedbfc,3,False,,False,0,,1795,0,False,CLEAN,0,0,LOW_RISK,1,-0.43797702854518167,NORMAL,7.67,LOW
BK010928,2024-12-03,2025-01-02 00:00:00,30,Passenger928 Legit761,passenger928.legit761339@gmail.com,+288-489-8030,Australia,Melbourne,Dallas,Denver,641,First Class,3,453.15,1359.46,Points,Success,1,Call Center,2,1.180.219.162,d9cb3a999d09d0bf,2,False,,True,107665,Gold,793,0,False,CLEAN,0,0,LOW_RISK,1,-0.4694267156217548,NORMAL,11.82,LOW
